"gene","modules","cell_type","module_name","name","merge_module"
"ARL2BP","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ATAD1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"B3GAT1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"B4GALT3","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"BNIP2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"BRPF1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"C11orf68","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"C1orf216","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"CCM2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"CEP89","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"DCAF10","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"DLGAP1-AS1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"DPYSL2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"DUSP7","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ELF4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ELOVL6","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ENDOD1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"FIS1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"FUCA1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"GALNS","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"GNS","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"HECTD3","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"HMGN4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"HOXB4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"IDH1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"IFT20","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"INPPL1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"IQCG","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"KAT7","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"KHNYN","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"KIF19","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"KIF3A","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"LYSMD3","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MAP1S","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MCOLN1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MED7","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MFSD1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MFSD5","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MICAL2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"MMP23B","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"NAPB","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"NR2C1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PIAS4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PIGH","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PLEKHO2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"POLD4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PPM1L","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PPP1R11","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PTPN1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"PUS10","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RAB27B","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RALB","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RBM48","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RCBTB2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RNF121","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RPE","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"RPS6KC1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"SETBP1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"SLC35B2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"SRPRA","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"STARD4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"SUSD1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TAOK2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TAX1BP3","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TESK1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TFEB","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"THAP3","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"THRA","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TMCO4","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TMEM102","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TMEM80","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"TP53BP2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"UBE2V1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"WIPI1","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"XKR8","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"YTHDF2","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ZBTB33","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ZBTB7B","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ZFYVE21","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ZNF184","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ZNF322","2_92","CD8T","CD8T_13_28","CD8T_13_28: Glycosaminoglycan metabolism","CD8T_2"
"ABCC1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ABHD5","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ADAT1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ADAT2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"AHCYL1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"AKT1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ASCC1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ATP7A","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"BBIP1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"BRF1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"C11orf54","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"C17orf75","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"CARS2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"CNOT11","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"CWF19L1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"DDX3Y","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"DMAC2L","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"DNAJC24","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"EIF4E","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"EPN1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ERGIC2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"EXOC3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"FLYWCH1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"FUBP3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"GFM1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"GPN2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"GUCD1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"GUF1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"HINT3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"HMGCL","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"HPS5","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"INO80C","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"INTS2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"INTS8","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"IRAK1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"JAK3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"KCTD18","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"KRBOX5","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"KRR1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"LAMTOR3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"LINC00426","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"LYN","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"MAP7D3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"METTL3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"MMAB","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"MRPS31","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"MTFR1L","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NDUFAF5","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NDUFC2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NKAP","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NUDT19","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NUP107","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NUP155","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"NUP50","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"P3H1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"PAAF1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"PDE12","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"PDE4D","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"PEDS1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"PMPCA","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"POLR1A","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"POLR3A","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"RAD17","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"RBM7","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"RFX1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"RPF1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"RPRD1B","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"RPS6KB1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"SBNO1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"SLC25A16","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"SNTB1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"SPATS2L","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"STT3A","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"SYNE3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"TEN1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"TENM1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"TMEM41A","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"TXNRD2","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"UBE2M","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"UPF1","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"USF3","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"WBP11","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ZC3H7B","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ZNF195","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"ZNF92","2_93","CD8T","CD8T_13_29","CD8T_13_29: Sirolimus","CD8T_9"
"AHI1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ANKRD54","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"AP1M1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ASAP1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"BCL2L11","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"C12orf43","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"C16orf87","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"C1orf131","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CASP2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CCDC18","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CCNC","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CNP","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CSPP1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CSTF3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"CYB561A3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"DDX27","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"DFFA","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"DPH6","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"E2F3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ERO1A","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"FAF1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"FBXO22","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"FUT8","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"FXR1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"GGCX","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"GMCL1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"GPR183","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"GTF2H3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"HMGXB4","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"KDM1A","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"LARP1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"LARP4","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"LINC00649","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MBIP","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MCFD2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MMS22L","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MNT","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MT-ND6","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MTPAP","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"MYO19","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"NANS","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"NOL10","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"NUDT9","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"NUP88","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"PCBD2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"PHF6","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"PMM2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"POLR1B","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"POLR3D","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"PRMT3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"QRSL1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RABL3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RANGAP1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RASSF2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RBM14","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RIOK2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RMND1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RPUSD4","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RRP1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"RRP8","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"SCO1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"SHLD2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"SPTBN1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"TARS2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"THUMPD3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"TMEM154","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"TP53","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"TRA2B","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"TRAF3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"TRUB2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"UBAP2","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"USP37","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"UTP3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ZCCHC9","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ZNF100","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ZNF714","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ZNHIT3","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"ZSCAN16-AS1","2_94","CD8T","CD8T_13_30","CD8T_13_30: beta Karyopherins","CD8T_15"
"AGGF1","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"ALG2","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"AP4E1","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"ARMT1","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"BBS7","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"BCOR","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"BRAP","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"BUD13","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"C5orf22","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"C9orf78","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CCDC126","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CCDC6","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CD3E","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CEBPG","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CEP162","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CHN2","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CRNKL1","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"CUTA","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"DESI2","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"DLG3","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"DNAAF2","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"DTX3L","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"FADD","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"FAM120AOS","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"GBF1","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"GFPT1","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
"GPR180","2_95","CD8T","CD8T_13_31","CD8T_13_31: NA","CD8T_14"
